  Time                 , V(D2:2)              , V(D4:1)              
  6.438668629114e-06  ,4.686517389526e+00  ,2.364040963328e+00  
  6.446762939874e-06  ,4.974167468510e+00  ,2.168311329991e+00  
  6.454335709993e-06  ,4.953688522561e+00  ,2.173215556931e+00  
  6.468658706132e-06  ,4.165298055026e+00  ,2.009959026731e+00  
  6.484608909074e-06  ,2.324516476420e+00  ,1.737704659549e+00  
  6.487525811378e-06  ,1.909670717404e+00  ,1.602045136643e+00  
  6.493359615985e-06  ,1.035519847821e+00  ,9.078015267700e-01  
  6.494420764927e-06  ,8.719037090573e-01  ,7.572783149100e-01  
  6.496543062810e-06  ,5.419476149077e-01  ,4.494625737959e-01  
  6.498144192580e-06  ,2.913444302703e-01  ,2.129380371481e-01  
  6.498949879739e-06  ,1.649225847821e-01  ,9.304400027179e-02  
  6.499268438626e-06  ,1.149032758899e-01  ,4.552684723198e-02  
  6.499666579027e-06  ,5.237268627645e-02  ,-1.394356149988e-02  
  6.500173777301e-06  ,-2.729673899073e-02  ,-8.980727904389e-02  
  6.500724375207e-06  ,-1.137747706106e-01  ,-1.722604410600e-01  
  6.500948055606e-06  ,-1.488982097872e-01  ,-2.057778918456e-01  
  6.501013201620e-06  ,-1.591264642621e-01  ,-2.155414432111e-01  
  6.501129849773e-06  ,-1.774391221379e-01  ,-2.330253350622e-01  
  6.501273552846e-06  ,-1.999958448303e-01  ,-2.545667519058e-01  
  6.501530039083e-06  ,-2.402454379682e-01  ,-2.930192481030e-01  
  6.501981358003e-06  ,-3.110300441974e-01  ,-3.606859656943e-01  
  6.502546670806e-06  ,-3.996034882310e-01  ,-4.454273626491e-01  
  6.503127816092e-06  ,-4.905259204205e-01  ,-5.324863063943e-01  
  6.503683536272e-06  ,-5.773179818009e-01  ,-6.156469366768e-01  
  6.503938811790e-06  ,-6.171293832817e-01  ,-6.538089020743e-01  
  6.504023503937e-06  ,-6.303288739698e-01  ,-6.664635977062e-01  
  6.504169092938e-06  ,-6.530088165444e-01  ,-6.882097447492e-01  
  6.504334006883e-06  ,-6.786826840974e-01  ,-7.128298830137e-01  
  6.504663834773e-06  ,-7.299750791230e-01  ,-7.620269726975e-01  
  6.505247122101e-06  ,-8.204883050268e-01  ,-8.488707273553e-01  
  6.506413696758e-06  ,-1.000657950361e+00  ,-1.021814670007e+00  
  6.508746846072e-06  ,-1.356725425214e+00  ,-1.363699316354e+00  
  6.513065202586e-06  ,-1.995134921907e+00  ,-1.975602743450e+00  
  6.520666284911e-06  ,-3.022947809391e+00  ,-2.945960113600e+00  
  6.528548999183e-06  ,-3.906959762697e+00  ,-3.498468329334e+00  
  6.533549083821e-06  ,-4.346972427430e+00  ,-2.780546213197e+00  
  6.538407607429e-06  ,-4.672070481115e+00  ,-2.368224958949e+00  
  6.546285851352e-06  ,-4.966001049093e+00  ,-2.243028703072e+00  
  6.554052336566e-06  ,-4.959536436244e+00  ,-2.159733329533e+00  
  6.565152211539e-06  ,-4.444127117564e+00  ,-2.033748687575e+00  
  6.587351961486e-06  ,-1.934880133733e+00  ,-1.666081777882e+00  
  6.590251354925e-06  ,-1.507486873587e+00  ,-1.337359122031e+00  
  6.596050141804e-06  ,-6.188512440352e-01  ,-5.233053448897e-01  
  6.597352503292e-06  ,-4.153884916007e-01  ,-3.313989192769e-01  
  6.598407319240e-06  ,-2.500733328208e-01  ,-1.747550314173e-01  
  6.598711209796e-06  ,-2.023873848711e-01  ,-1.294733212576e-01  
  6.598991398193e-06  ,-1.584042916137e-01  ,-8.766942883867e-02  
