  Time                 , (V(C10:2))@1         , (V(C10:2))@2         , (V(C10:2))@3         , (V(C10:2))@4         , (V(C10:2))@5         , (V(C10:2))@6         , (V(C10:2))@7         , (V(C10:2))@8         , (V(C10:2))@9         , (V(C10:2))@10        , (V(C10:2))@11        , (V(R10:2))@1         , (V(R10:2))@2         , (V(R10:2))@3         , (V(R10:2))@4         , (V(R10:2))@5         , (V(R10:2))@6         , (V(R10:2))@7         , (V(R10:2))@8         , (V(R10:2))@9         , (V(R10:2))@10        , (V(R10:2))@11        , (V(U2:VOL))@1        , (V(U2:VOL))@2        , (V(U2:VOL))@3        , (V(U2:VOL))@4        , (V(U2:VOL))@5        , (V(U2:VOL))@6        , (V(U2:VOL))@7        , (V(U2:VOL))@8        , (V(U2:VOL))@9        , (V(U2:VOL))@10       , (V(U2:VOL))@11       
  0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,0.000000000000e+00  ,2.499738265192e+00  ,2.499738265192e+00  ,2.499738265192e+00  ,2.499738265192e+00  ,2.499738265192e+00  ,2.499738264990e+00  ,2.499738265192e+00  ,2.499738265192e+00  ,2.499738265192e+00  ,2.499738264990e+00  ,2.499738265192e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  ,2.499738264749e+00  
  2.000000000000e-10  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,1.319460232767e-03  ,2.499745742811e+00  ,2.499749029819e+00  ,2.499757407284e+00  ,2.499772305597e+00  ,2.499798798859e+00  ,2.499845911066e+00  ,2.499929689210e+00  ,2.500078671312e+00  ,2.500343602014e+00  ,2.500814723388e+00  ,2.501649125268e+00  ,2.499730787494e+00  ,2.499727500590e+00  ,2.499719122728e+00  ,2.499704224577e+00  ,2.499677731388e+00  ,2.499630619396e+00  ,2.499546840708e+00  ,2.499397859258e+00  ,2.499132928035e+00  ,2.498661807185e+00  ,2.497827404714e+00  
  4.000000000000e-10  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.638868375504e-03  ,2.499766120072e+00  ,2.499778365080e+00  ,2.499809573249e+00  ,2.499865071660e+00  ,2.499963762683e+00  ,2.500139262963e+00  ,2.500451350994e+00  ,2.501006331587e+00  ,2.501993241506e+00  ,2.503748243288e+00  ,2.506856524278e+00  ,2.499710410173e+00  ,2.499698165374e+00  ,2.499666956564e+00  ,2.499611458510e+00  ,2.499512767519e+00  ,2.499337267384e+00  ,2.499025178826e+00  ,2.498470198824e+00  ,2.497483288556e+00  ,2.495728287406e+00  ,2.492620005722e+00  
  7.192108124495e-10  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744424124449e-03  ,4.744477834732e-03  ,2.499856564600e+00  ,2.499908568416e+00  ,2.500041111614e+00  ,2.500276811236e+00  ,2.500695950906e+00  ,2.501441298136e+00  ,2.502766733338e+00  ,2.505123728009e+00  ,2.509315123124e+00  ,2.516768594786e+00  ,2.521849410815e+00  ,2.499619965643e+00  ,2.499567961817e+00  ,2.499435418344e+00  ,2.499199718825e+00  ,2.498780579321e+00  ,2.498035232246e+00  ,2.496709796320e+00  ,2.494352801845e+00  ,2.490161407221e+00  ,2.482707935411e+00  ,2.477627119276e+00  
  1.119213858247e-09  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381732118876e-03  ,7.381987407350e-03  ,2.500045837287e+00  ,2.500181044867e+00  ,2.500525650747e+00  ,2.501138457055e+00  ,2.502228197863e+00  ,2.504166061325e+00  ,2.507612123956e+00  ,2.513740186159e+00  ,2.524637592778e+00  ,2.544016227136e+00  ,2.562610936615e+00  ,2.499430692906e+00  ,2.499295485477e+00  ,2.498950879282e+00  ,2.498338072994e+00  ,2.497248332234e+00  ,2.495310468919e+00  ,2.491864405994e+00  ,2.485736343802e+00  ,2.474838937383e+00  ,2.455460302793e+00  ,2.436865593450e+00  
  1.757635483146e-09  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158821863510e-02  ,1.158764813556e-02  ,2.500456250779e+00  ,2.500771875035e+00  ,2.501576311554e+00  ,2.503006825373e+00  ,2.505550678587e+00  ,2.510074360324e+00  ,2.518118730813e+00  ,2.532423868598e+00  ,2.557862399768e+00  ,2.599505311280e+00  ,2.638938199662e+00  ,2.499020279351e+00  ,2.498704655517e+00  ,2.497900218541e+00  ,2.496469704695e+00  ,2.493925851387e+00  ,2.489402169748e+00  ,2.481357799634e+00  ,2.467052661625e+00  ,2.441614129803e+00  ,2.399971217946e+00  ,2.360538329043e+00  
  3.034478732944e-09  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998717614549e-02  ,1.998322704573e-02  ,2.501750784024e+00  ,2.502635480578e+00  ,2.504890323332e+00  ,2.508900063715e+00  ,2.516030502919e+00  ,2.528710415755e+00  ,2.551258843546e+00  ,2.591356248751e+00  ,2.662660638206e+00  ,2.756753629379e+00  ,2.812618005241e+00  ,2.497725746191e+00  ,2.496841049621e+00  ,2.494586206866e+00  ,2.490576466299e+00  ,2.483446027710e+00  ,2.470766114714e+00  ,2.448217686873e+00  ,2.408120280578e+00  ,2.336815889710e+00  ,2.242722895883e+00  ,2.186858517087e+00  
  4.634490916133e-09  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.042845287376e-02  ,3.045334793835e-02  ,2.504198583604e+00  ,2.506159324795e+00  ,2.511156702932e+00  ,2.520043437022e+00  ,2.535846533859e+00  ,2.563948854574e+00  ,2.613922633266e+00  ,2.702789975318e+00  ,2.860080588903e+00  ,2.990489755395e+00  ,3.051187911546e+00  ,2.495277946448e+00  ,2.493317205131e+00  ,2.488319827159e+00  ,2.479433093120e+00  ,2.463629996731e+00  ,2.435527675232e+00  ,2.385553895789e+00  ,2.296686550870e+00  ,2.139395928536e+00  ,2.008986753228e+00  ,1.948288595193e+00  
  6.944683128595e-09  ,4.536459446455e-02  ,4.536459446455e-02  ,4.536459446455e-02  ,4.536459446455e-02  ,4.536459446455e-02  ,4.536459446455e-02  ,4.536459446455e-02  ,4.537452812452e-02  ,4.545385628107e-02  ,4.541953663454e-02  ,4.540146050834e-02  ,2.507975260274e+00  ,2.511596216117e+00  ,2.520825014540e+00  ,2.537236395727e+00  ,2.566420417662e+00  ,2.618317761277e+00  ,2.710605739707e+00  ,2.874838757799e+00  ,3.166504812516e+00  ,3.329407561633e+00  ,3.396344345111e+00  ,2.491501269617e+00  ,2.487880313542e+00  ,2.478651515415e+00  ,2.462240134516e+00  ,2.433056112601e+00  ,2.381158767254e+00  ,2.288870786500e+00  ,2.124637760980e+00  ,1.832971685392e+00  ,1.670068944048e+00  ,1.603132123280e+00  
  8.033958011866e-09  ,5.221500089632e-02  ,5.221500089632e-02  ,5.221500089632e-02  ,5.221500089632e-02  ,5.221500089632e-02  ,5.221500089632e-02  ,5.221500089632e-02  ,5.224480187623e-02  ,5.244184085051e-02  ,5.237982740630e-02  ,5.242420686593e-02  ,2.509916225005e+00  ,2.514390422511e+00  ,2.525793893839e+00  ,2.546072451035e+00  ,2.582133392457e+00  ,2.646259820433e+00  ,2.760294527259e+00  ,2.963437716722e+00  ,3.326705987909e+00  ,3.482060671450e+00  ,3.547213977208e+00  ,2.489560304994e+00  ,2.485086107176e+00  ,2.473682636145e+00  ,2.453404079076e+00  ,2.417343137459e+00  ,2.353216707310e+00  ,2.239181996599e+00  ,2.036038794683e+00  ,1.672770492580e+00  ,1.517415868037e+00  ,1.452262477386e+00  
  1.021250777841e-08  ,6.591581375988e-02  ,6.591581375988e-02  ,6.591581375988e-02  ,6.591581375988e-02  ,6.591581375988e-02  ,6.591581375988e-02  ,6.591581375988e-02  ,6.598534937965e-02  ,6.622548165225e-02  ,6.607993376748e-02  ,6.595355611610e-02  ,2.513798154466e+00  ,2.519978835299e+00  ,2.535731652437e+00  ,2.563744561651e+00  ,2.613559342046e+00  ,2.702143938744e+00  ,2.859672102365e+00  ,3.140635634570e+00  ,3.643984639103e+00  ,3.691008559529e+00  ,3.607782478720e+00  ,2.485678375747e+00  ,2.479497694444e+00  ,2.463744877605e+00  ,2.435731968197e+00  ,2.385917187175e+00  ,2.297332587421e+00  ,2.139804416796e+00  ,1.858840862089e+00  ,1.355491797956e+00  ,1.308468028552e+00  ,1.391694035278e+00  
  1.028058745861e-08  ,6.634396416186e-02  ,6.634396416186e-02  ,6.634396416186e-02  ,6.634396416186e-02  ,6.634396416186e-02  ,6.634396416186e-02  ,6.634396416186e-02  ,6.641474148913e-02  ,6.665155612297e-02  ,6.649357695951e-02  ,6.637634828017e-02  ,2.513919464762e+00  ,2.520153473198e+00  ,2.536042207394e+00  ,2.564296815108e+00  ,2.614541402971e+00  ,2.703890317441e+00  ,2.862777651587e+00  ,3.146173069503e+00  ,3.653778612065e+00  ,3.691207476987e+00  ,3.609675244393e+00  ,2.485557065458e+00  ,2.479323056546e+00  ,2.463434322650e+00  ,2.435179714732e+00  ,2.384935126229e+00  ,2.295586208675e+00  ,2.136698867427e+00  ,1.853303426696e+00  ,1.345697824105e+00  ,1.308269111363e+00  ,1.389801271462e+00  
  1.041674681902e-08  ,6.720026496584e-02  ,6.720026496584e-02  ,6.720026496584e-02  ,6.720026496584e-02  ,6.720026496584e-02  ,6.720026496584e-02  ,6.720026496584e-02  ,6.727352570810e-02  ,6.750278844318e-02  ,6.732086334357e-02  ,6.722193260831e-02  ,2.514162085353e+00  ,2.520502748998e+00  ,2.536663317306e+00  ,2.565401322022e+00  ,2.616505524820e+00  ,2.707383074836e+00  ,2.868988750032e+00  ,3.157247939368e+00  ,3.672307128900e+00  ,3.691605311904e+00  ,3.613460775737e+00  ,2.485314444880e+00  ,2.478973780750e+00  ,2.462813212741e+00  ,2.434075207802e+00  ,2.382971004336e+00  ,2.292093451182e+00  ,2.130487768689e+00  ,1.842228555909e+00  ,1.327169335901e+00  ,1.307871276985e+00  ,1.386015743831e+00  
  1.068906553984e-08  ,6.891286657378e-02  ,6.891286657378e-02  ,6.891286657378e-02  ,6.891286657378e-02  ,6.891286657378e-02  ,6.891286657378e-02  ,6.891286657378e-02  ,6.899109414602e-02  ,6.920153211397e-02  ,6.897543611168e-02  ,6.891310126458e-02  ,2.514647326536e+00  ,2.521201300596e+00  ,2.537905537131e+00  ,2.567610335849e+00  ,2.620433768519e+00  ,2.714368589625e+00  ,2.881410946920e+00  ,3.179397679099e+00  ,3.688236855862e+00  ,3.692400981737e+00  ,3.621031838426e+00  ,2.484829203724e+00  ,2.478275229158e+00  ,2.461570992924e+00  ,2.431866193942e+00  ,2.379042760551e+00  ,2.285107936196e+00  ,2.118065571214e+00  ,1.820078814334e+00  ,1.311239726061e+00  ,1.307075608229e+00  ,1.378444688567e+00  
  1.123370298147e-08  ,7.233806978967e-02  ,7.233806978967e-02  ,7.233806978967e-02  ,7.233806978967e-02  ,7.233806978967e-02  ,7.233806978967e-02  ,7.233806978967e-02  ,7.242623102188e-02  ,7.258370090258e-02  ,7.228458164792e-02  ,7.229543857712e-02  ,2.515617808901e+00  ,2.522598403793e+00  ,2.540389976780e+00  ,2.572028363503e+00  ,2.628290255916e+00  ,2.728339619203e+00  ,2.906255340696e+00  ,3.223697158561e+00  ,3.695291408075e+00  ,3.693992321402e+00  ,3.636173963804e+00  ,2.483858721412e+00  ,2.476878125975e+00  ,2.459086553289e+00  ,2.427448166222e+00  ,2.371186272980e+00  ,2.271136906223e+00  ,2.093221176263e+00  ,1.775779331186e+00  ,1.304185195408e+00  ,1.305484270716e+00  ,1.363302578040e+00  
  1.232297786474e-08  ,7.918847622144e-02  ,7.918847622144e-02  ,7.918847622144e-02  ,7.918847622144e-02  ,7.918847622144e-02  ,7.918847622144e-02  ,7.918847622144e-02  ,7.928147807087e-02  ,7.928330685703e-02  ,7.890287272040e-02  ,7.906011320221e-02  ,2.517558773632e+00  ,2.525392610187e+00  ,2.545358856080e+00  ,2.580864418811e+00  ,2.644003230711e+00  ,2.756281678358e+00  ,2.955944128249e+00  ,3.312136236225e+00  ,3.700173555409e+00  ,3.697175000734e+00  ,3.666458214561e+00  ,2.481917756788e+00  ,2.474083919609e+00  ,2.454117674019e+00  ,2.418612110783e+00  ,2.355473297838e+00  ,2.243194846279e+00  ,2.043532386362e+00  ,1.687340246025e+00  ,1.299303052828e+00  ,1.302301595692e+00  ,1.333018356986e+00  
  1.307204061151e-08  ,8.365662222254e-02  ,8.365662222254e-02  ,8.365662222254e-02  ,8.365662222254e-02  ,8.365662222254e-02  ,8.370963199650e-02  ,8.374665202943e-02  ,8.383290378651e-02  ,8.379201120607e-02  ,8.345407955144e-02  ,8.371198375706e-02  ,2.518832497466e+00  ,2.527226258801e+00  ,2.548619595385e+00  ,2.586662924121e+00  ,2.654314593012e+00  ,2.774817859651e+00  ,2.989153289663e+00  ,3.371215491378e+00  ,3.701592430460e+00  ,3.699363637008e+00  ,3.687283815521e+00  ,2.480644032994e+00  ,2.472250271015e+00  ,2.450856934710e+00  ,2.412813605382e+00  ,2.345161935271e+00  ,2.224658664312e+00  ,2.010323222880e+00  ,1.628260984308e+00  ,1.297884178519e+00  ,1.300112962379e+00  ,1.312192776452e+00  
  1.457016610503e-08  ,9.174137396884e-02  ,9.174137396884e-02  ,9.174137396884e-02  ,9.174137396884e-02  ,9.174137396884e-02  ,9.208640950444e-02  ,9.232736934889e-02  ,9.279310621902e-02  ,9.278803844504e-02  ,9.255649321353e-02  ,9.230743926740e-02  ,2.521165827169e+00  ,2.530585312531e+00  ,2.554592930944e+00  ,2.597285183399e+00  ,2.673203937346e+00  ,2.809508509952e+00  ,3.052201742586e+00  ,3.487240101899e+00  ,3.704359019104e+00  ,3.703740909556e+00  ,3.706117881210e+00  ,2.478310703250e+00  ,2.468891217326e+00  ,2.444883599059e+00  ,2.402191345922e+00  ,2.326272590309e+00  ,2.189968012195e+00  ,1.947274764233e+00  ,1.512236361455e+00  ,1.295117591293e+00  ,1.295735695754e+00  ,1.293358728766e+00  
  1.756641709208e-08  ,1.079108774615e-01  ,1.079108774615e-01  ,1.079108774615e-01  ,1.079108774615e-01  ,1.079108774615e-01  ,1.088399645203e-01  ,1.094888039878e-01  ,1.100742307648e-01  ,1.098894985785e-01  ,1.088918532012e-01  ,1.083803611951e-01  ,2.525832486575e+00  ,2.537303419991e+00  ,2.566539602063e+00  ,2.618529701954e+00  ,2.710982626013e+00  ,2.878889810556e+00  ,3.178298648434e+00  ,3.687716091869e+00  ,3.706928133388e+00  ,3.707961952207e+00  ,3.707770442792e+00  ,2.473644043762e+00  ,2.462173109948e+00  ,2.432936927758e+00  ,2.380946827003e+00  ,2.288493900385e+00  ,2.120586707961e+00  ,1.821177846937e+00  ,1.311760486305e+00  ,1.292548477017e+00  ,1.291514657657e+00  ,1.291706167128e+00  
  2.182367884517e-08  ,1.308855244730e-01  ,1.308855244730e-01  ,1.308855244730e-01  ,1.308855244730e-01  ,1.308855244730e-01  ,1.326444686508e-01  ,1.329606881677e-01  ,1.325040853773e-01  ,1.318047026268e-01  ,1.304226937366e-01  ,1.312177790478e-01  ,2.532463169615e+00  ,2.546848929385e+00  ,2.583514183381e+00  ,2.648715249394e+00  ,2.764660961720e+00  ,2.977471123908e+00  ,3.352003021842e+00  ,3.698704579781e+00  ,3.709167960239e+00  ,3.709886730691e+00  ,3.710118506171e+00  ,2.467013360604e+00  ,2.452627600671e+00  ,2.415962346180e+00  ,2.350761279046e+00  ,2.234815562893e+00  ,2.022005389449e+00  ,1.647473455365e+00  ,1.300772021201e+00  ,1.290308650021e+00  ,1.289589879090e+00  ,1.289358103670e+00  
  2.543311261535e-08  ,1.503641169558e-01  ,1.503641169558e-01  ,1.503641169558e-01  ,1.503641169558e-01  ,1.503641169558e-01  ,1.465695874791e-01  ,1.504990980176e-01  ,1.489419248366e-01  ,1.495043279233e-01  ,1.486771839315e-01  ,1.503563906735e-01  ,2.538084860898e+00  ,2.554941897579e+00  ,2.597905740819e+00  ,2.674307458803e+00  ,2.810171059258e+00  ,3.037730831008e+00  ,3.484046812223e+00  ,3.703782338167e+00  ,3.710545766575e+00  ,3.711518615424e+00  ,3.712058601444e+00  ,2.461391669223e+00  ,2.444534632576e+00  ,2.401570788523e+00  ,2.325169069198e+00  ,2.189305463841e+00  ,1.961745677357e+00  ,1.515429648555e+00  ,1.295694271692e+00  ,1.288930843503e+00  ,1.287957994287e+00  ,1.287418008327e+00  
  2.633547105789e-08  ,1.533514165350e-01  ,1.533514165350e-01  ,1.533514165350e-01  ,1.533514165350e-01  ,1.533514165350e-01  ,1.497373944574e-01  ,1.545899341351e-01  ,1.524976449870e-01  ,1.539292342475e-01  ,1.532408064802e-01  ,1.533136068866e-01  ,2.539002008714e+00  ,2.556262220545e+00  ,2.600253643794e+00  ,2.678482686132e+00  ,2.817595779812e+00  ,3.051627422537e+00  ,3.515096360402e+00  ,3.704141652678e+00  ,3.710890218159e+00  ,3.711926586608e+00  ,3.712129629350e+00  ,2.460474521402e+00  ,2.443214309594e+00  ,2.399222885509e+00  ,2.320993841750e+00  ,2.181880742928e+00  ,1.947849084548e+00  ,1.484380095194e+00  ,1.295334957153e+00  ,1.288586391873e+00  ,1.287550023086e+00  ,1.287346980381e+00  
  2.814018794298e-08  ,1.584705544434e-01  ,1.584705544434e-01  ,1.584705544434e-01  ,1.584705544434e-01  ,1.584705544434e-01  ,1.560730084141e-01  ,1.623957429912e-01  ,1.596090852876e-01  ,1.615405381771e-01  ,1.623680515777e-01  ,1.592280393128e-01  ,2.540614400520e+00  ,2.558583414463e+00  ,2.604381374869e+00  ,2.685822944946e+00  ,2.830648810514e+00  ,3.079420605597e+00  ,3.574675541955e+00  ,3.704860281702e+00  ,3.711423398704e+00  ,3.712742528974e+00  ,3.712271685161e+00  ,2.458862129596e+00  ,2.440893115627e+00  ,2.395095154364e+00  ,2.313653582694e+00  ,2.168827711514e+00  ,1.920055898929e+00  ,1.424800905213e+00  ,1.294616328076e+00  ,1.288053211248e+00  ,1.286734080684e+00  ,1.287204924491e+00  
  3.174962171316e-08  ,1.687088302603e-01  ,1.687088302603e-01  ,1.687088302603e-01  ,1.687088302603e-01  ,1.687088302603e-01  ,1.687442363275e-01  ,1.764182925411e-01  ,1.738319658889e-01  ,1.713610361095e-01  ,1.725534564101e-01  ,1.710569041651e-01  ,2.543839184132e+00  ,2.563225802297e+00  ,2.612636837020e+00  ,2.700503462573e+00  ,2.856754871920e+00  ,3.135006971717e+00  ,3.679001667335e+00  ,3.706297539749e+00  ,3.711810531043e+00  ,3.712892230105e+00  ,3.712555796783e+00  ,2.455637345983e+00  ,2.436250727693e+00  ,2.386839692076e+00  ,2.298973064583e+00  ,2.142721648685e+00  ,1.864469527693e+00  ,1.320474844939e+00  ,1.293179069920e+00  ,1.287666078793e+00  ,1.286584379519e+00  ,1.286920812709e+00  
  3.896848925352e-08  ,1.891853818940e-01  ,1.891853818940e-01  ,1.891853818940e-01  ,1.891853818940e-01  ,1.891853818940e-01  ,1.940866921544e-01  ,1.975144453818e-01  ,1.917267774647e-01  ,1.910020319745e-01  ,1.927818593313e-01  ,1.947146338697e-01  ,2.550288751356e+00  ,2.572510577967e+00  ,2.629147761322e+00  ,2.729864497827e+00  ,2.908966994730e+00  ,3.246179703956e+00  ,3.697803502614e+00  ,3.708031414536e+00  ,3.712584795722e+00  ,3.713165474141e+00  ,3.713124020027e+00  ,2.449187778759e+00  ,2.426965951825e+00  ,2.370328767499e+00  ,2.269612028359e+00  ,2.090509523029e+00  ,1.753296785219e+00  ,1.301673104122e+00  ,1.291445195164e+00  ,1.286891813882e+00  ,1.286311135413e+00  ,1.286352589146e+00  
  4.077320613861e-08  ,1.943045198024e-01  ,1.943045198024e-01  ,1.943045198024e-01  ,1.943045198024e-01  ,1.943045198024e-01  ,2.004223061111e-01  ,2.012391220070e-01  ,1.933854680889e-01  ,1.959122809407e-01  ,1.978389600616e-01  ,2.006290662959e-01  ,2.551901143162e+00  ,2.574831771884e+00  ,2.633275492397e+00  ,2.737204756641e+00  ,2.922020025433e+00  ,3.273972887016e+00  ,3.698747892620e+00  ,3.708160558088e+00  ,3.712778361892e+00  ,3.713233785150e+00  ,3.713266075838e+00  ,2.447575386953e+00  ,2.424644757858e+00  ,2.366201036354e+00  ,2.262271769304e+00  ,2.077456491614e+00  ,1.725503599601e+00  ,1.300728714926e+00  ,1.291316051687e+00  ,1.286698247654e+00  ,1.286242824386e+00  ,1.286210533256e+00  
  4.438263990879e-08  ,2.045427956193e-01  ,2.045427956193e-01  ,2.045427956193e-01  ,2.045427956193e-01  ,2.045427956193e-01  ,2.013333211040e-01  ,2.067384340236e-01  ,1.967028493373e-01  ,2.057327788732e-01  ,2.058526139330e-01  ,2.031937669790e-01  ,2.555125926774e+00  ,2.579474159719e+00  ,2.641530954548e+00  ,2.751885274268e+00  ,2.948126086838e+00  ,3.284041958546e+00  ,3.699953709093e+00  ,3.708418845192e+00  ,3.713165494231e+00  ,3.713336994260e+00  ,3.713298925061e+00  ,2.444350603341e+00  ,2.420002369924e+00  ,2.357945574066e+00  ,2.247591251192e+00  ,2.051350428786e+00  ,1.715434527056e+00  ,1.299522899525e+00  ,1.291057764731e+00  ,1.286311115199e+00  ,1.286139615283e+00  ,1.286177684137e+00  
  4.750126668215e-08  ,2.058382841284e-01  ,2.058382841284e-01  ,2.058382841284e-01  ,2.058382841284e-01  ,2.058382841284e-01  ,2.005314918174e-01  ,2.080326628002e-01  ,1.995691365826e-01  ,2.093532955803e-01  ,2.061525123562e-01  ,2.043400842934e-01  ,2.555854317118e+00  ,2.580522748017e+00  ,2.643395637390e+00  ,2.755201201221e+00  ,2.954022731240e+00  ,3.286591840039e+00  ,3.700328934583e+00  ,3.708642010688e+00  ,3.713237385042e+00  ,3.713320801649e+00  ,3.713298296787e+00  ,2.443622213012e+00  ,2.418953781608e+00  ,2.356080891163e+00  ,2.244275324157e+00  ,2.045453784033e+00  ,1.712884645240e+00  ,1.299147674184e+00  ,1.290834599363e+00  ,1.286239224599e+00  ,1.286155808028e+00  ,1.286178312530e+00  
  5.250135132074e-08  ,2.001585534654e-01  ,2.001585534654e-01  ,2.001585534654e-01  ,2.001585534654e-01  ,2.001585534654e-01  ,1.992459214076e-01  ,2.081240903652e-01  ,2.041646460383e-01  ,2.093519404224e-01  ,2.066333385683e-01  ,2.061779712903e-01  ,2.554908057181e+00  ,2.579160515249e+00  ,2.640973207030e+00  ,2.750893443442e+00  ,2.946362334417e+00  ,3.290680057133e+00  ,3.700604465763e+00  ,3.708999811235e+00  ,3.713237974381e+00  ,3.713294840086e+00  ,3.713297289477e+00  ,2.444568472988e+00  ,2.420316014419e+00  ,2.358503321487e+00  ,2.248583082151e+00  ,2.053114181196e+00  ,1.708796427628e+00  ,1.298872143022e+00  ,1.290476799020e+00  ,1.286238635620e+00  ,1.286181769807e+00  ,1.286179320032e+00  
  6.250152059793e-08  ,1.887990921395e-01  ,1.887990921395e-01  ,1.887990921395e-01  ,1.887990921395e-01  ,1.887990921395e-01  ,1.920100164870e-01  ,1.902298988686e-01  ,1.855973370060e-01  ,1.940108625608e-01  ,1.855868651971e-01  ,1.854418885330e-01  ,2.553015537307e+00  ,2.576436049713e+00  ,2.636128346310e+00  ,2.742277927885e+00  ,2.931041540771e+00  ,3.279688684639e+00  ,3.698184008378e+00  ,3.708064663134e+00  ,3.713230246032e+00  ,3.713261760314e+00  ,3.713272531918e+00  ,2.446460992941e+00  ,2.423040480042e+00  ,2.363348182135e+00  ,2.257198598139e+00  ,2.068434975522e+00  ,1.719787800917e+00  ,1.301292598429e+00  ,1.291411947168e+00  ,1.286246364046e+00  ,1.286214849834e+00  ,1.286204077598e+00  
  6.500156291723e-08  ,1.859592268081e-01  ,1.859592268081e-01  ,1.859592268081e-01  ,1.859592268081e-01  ,1.859592268081e-01  ,1.819613176991e-01  ,1.857563509944e-01  ,1.780162065014e-01  ,1.871066887110e-01  ,1.780131637757e-01  ,1.779750403656e-01  ,2.552542407338e+00  ,2.575754933329e+00  ,2.634917131130e+00  ,2.740124048995e+00  ,2.927211342360e+00  ,3.243083307527e+00  ,3.697578894032e+00  ,3.707656079828e+00  ,3.713196702034e+00  ,3.713255469977e+00  ,3.713264215766e+00  ,2.446934122929e+00  ,2.423721596447e+00  ,2.364559397297e+00  ,2.259352477136e+00  ,2.072265174104e+00  ,1.756393181461e+00  ,1.301897712281e+00  ,1.291820530447e+00  ,1.286279907549e+00  ,1.286221140218e+00  ,1.286212393716e+00  
  7.000164755583e-08  ,1.647070787971e-01  ,1.647070787971e-01  ,1.647070787971e-01  ,1.647070787971e-01  ,1.647070787971e-01  ,1.618639201233e-01  ,1.651334635136e-01  ,1.628539454920e-01  ,1.698871796632e-01  ,1.628657609327e-01  ,1.630413440307e-01  ,2.547107970186e+00  ,2.567931535650e+00  ,2.621004945097e+00  ,2.715384296254e+00  ,2.883217150851e+00  ,3.169872553304e+00  ,3.601848700777e+00  ,3.706838913216e+00  ,3.712699105604e+00  ,3.713242889301e+00  ,3.713247583463e+00  ,2.452368560056e+00  ,2.431544994234e+00  ,2.378471583599e+00  ,2.284092230604e+00  ,2.116259367849e+00  ,1.829603942550e+00  ,1.397627882887e+00  ,1.292637697005e+00  ,1.286777503959e+00  ,1.286233720984e+00  ,1.286229025953e+00  
  7.753967934251e-08  ,1.294706507376e-01  ,1.294706507376e-01  ,1.294706507376e-01  ,1.294706507376e-01  ,1.294706507376e-01  ,1.315654686558e-01  ,1.294331072887e-01  ,1.342344078314e-01  ,1.348645888411e-01  ,1.361849264588e-01  ,1.361554964934e-01  ,2.537993671125e+00  ,2.554810621008e+00  ,2.597672294396e+00  ,2.673892325983e+00  ,2.809432836808e+00  ,3.059501423144e+00  ,3.420210536510e+00  ,3.636480259530e+00  ,3.710946201590e+00  ,3.713240254759e+00  ,3.713257837113e+00  ,2.461482859067e+00  ,2.444665909051e+00  ,2.401804234768e+00  ,2.325584202074e+00  ,2.190043685652e+00  ,1.939975083061e+00  ,1.579266004457e+00  ,1.362996340253e+00  ,1.288530408206e+00  ,1.286236355021e+00  ,1.286218772688e+00  
