  Time                 , V(R5:1)              , V(Vsin1:+)           
  4.009065683254e-07  ,8.648953057564e-01  ,2.278146697501e+00  
  4.009473427919e-07  ,7.879094718850e-01  ,2.380580652425e+00  
  4.009597861346e-07  ,7.823413448742e-01  ,2.411840151636e+00  
  4.009806826849e-07  ,7.806281244460e-01  ,2.464334514565e+00  
  4.010026066003e-07  ,7.822752710105e-01  ,2.519408586420e+00  
  4.010464544313e-07  ,7.824002575386e-01  ,2.629553118454e+00  
  4.011201686131e-07  ,7.810539763194e-01  ,2.814709740984e+00  
  4.012675969766e-07  ,7.803699617190e-01  ,3.184976707918e+00  
  4.015624537038e-07  ,7.785119550707e-01  ,3.925297731224e+00  
  4.019053201096e-07  ,7.770090695444e-01  ,4.785732725628e+00  
  4.024422275739e-07  ,7.749795308790e-01  ,6.131967052736e+00  
  4.029950606542e-07  ,7.732310744225e-01  ,7.516306138295e+00  
  4.041007268148e-07  ,7.694097149135e-01  ,1.027776596591e+01  
  4.061798113303e-07  ,7.631722175393e-01  ,1.543417413273e+01  
  4.089693087058e-07  ,7.549221256423e-01  ,2.224520525611e+01  
  4.113769638257e-07  ,7.484150835667e-01  ,2.798851557743e+01  
  4.132723915296e-07  ,7.435666768374e-01  ,3.239895011453e+01  
  4.155127811151e-07  ,7.381753156278e-01  ,3.746277083588e+01  
  4.194548833089e-07  ,7.293454027106e-01  ,4.590760349034e+01  
  4.231306272464e-07  ,7.219585344103e-01  ,5.315076607273e+01  
  4.304821151214e-07  ,7.087397879764e-01  ,6.542612080624e+01  
  4.451850908713e-07  ,6.845234991403e-01  ,7.908650184140e+01  
  4.598746555762e-07  ,6.614661973491e-01  ,7.618127920264e+01  
  4.798749941306e-07  ,6.008973068870e-01  ,4.727662903970e+01  
  4.926080363708e-07  ,7.479014470493e-02  ,1.841149928983e+01  
  4.938910263496e-07  ,-1.294882187761e-01  ,1.525944627036e+01  
  4.964570063071e-07  ,-4.871569865168e-01  ,8.886139234017e+00  
  4.970534252839e-07  ,-5.229407184314e-01  ,7.394978045977e+00  
  4.982462632375e-07  ,-5.692537230540e-01  ,4.405391681563e+00  
  4.985444727259e-07  ,-5.790248993977e-01  ,3.656864344907e+00  
  4.991408917027e-07  ,-5.981180667932e-01  ,2.158912522722e+00  
  4.997847149985e-07  ,-6.255347315484e-01  ,5.410660982895e-01  
  5.003097946661e-07  ,-9.396644722580e-01  ,-7.785866260197e-01  
  5.005880272852e-07  ,-1.054243876581e+00  ,-1.477789702599e+00  
  5.007070270272e-07  ,-8.308696119605e-01  ,-1.776806619693e+00  
  5.007341925425e-07  ,-8.507650239050e-01  ,-1.845063509567e+00  
  5.007772720324e-07  ,-8.742808132323e-01  ,-1.953303554594e+00  
  5.008240942748e-07  ,-8.924817106051e-01  ,-2.070943447090e+00  
  5.008994499126e-07  ,-8.538978146548e-01  ,-2.260263373553e+00  
  5.009391300751e-07  ,-7.882267968636e-01  ,-2.359948905530e+00  
  5.009524829125e-07  ,-7.829204574570e-01  ,-2.393493432586e+00  
  5.009735308027e-07  ,-7.814534947803e-01  ,-2.446368342211e+00  
  5.009965257391e-07  ,-7.820076471859e-01  ,-2.504133249969e+00  
  5.010425156120e-07  ,-7.828769996986e-01  ,-2.619659114829e+00  
  5.011344953578e-07  ,-7.815332418331e-01  ,-2.850694197876e+00  
  5.013184548493e-07  ,-7.803139522353e-01  ,-3.312691025580e+00  
  5.016863738324e-07  ,-7.786549491229e-01  ,-4.236337325169e+00  
  5.020253752496e-07  ,-7.771004265037e-01  ,-5.086889072344e+00  
  5.026277546909e-07  ,-7.748431315932e-01  ,-6.596769013057e+00  
  5.032384229030e-07  ,-7.729134094343e-01  ,-8.125011036763e+00  
  5.044597593274e-07  ,-7.687868785947e-01  ,-1.117196269879e+01  
  5.069024321761e-07  ,-7.614098318942e-01  ,-1.721206858188e+01  
  5.095797983136e-07  ,-7.536202362897e-01  ,-2.371484100227e+01  
  5.116838422742e-07  ,-7.479736425406e-01  ,-2.870973166355e+01  
  5.137055573191e-07  ,-7.428765668309e-01  ,-3.339130984969e+01  
  5.158550498214e-07  ,-7.376552270590e-01  ,-3.822065732072e+01  
  5.183431712117e-07  ,-7.319933840147e-01  ,-4.359185708880e+01  
  5.233194139924e-07  ,-7.217342708857e-01  ,-5.350444586729e+01  
  5.319099334206e-07  ,-7.064192762742e-01  ,-6.742467298076e+01  
  5.338768866982e-07  ,-7.033524300534e-01  ,-6.995494741466e+01  
  5.378107932534e-07  ,-6.973517926442e-01  ,-7.420575216993e+01  
  5.456786063638e-07  ,-6.854947084792e-01  ,-7.926389417828e+01  
  5.476455596413e-07  ,-6.825721867781e-01  ,-7.978125551670e+01  
  5.515794661965e-07  ,-6.765309451440e-01  ,-7.990153286615e+01  
  5.594472793069e-07  ,-6.630555539157e-01  ,-7.650229708770e+01  
  5.751829055276e-07  ,-6.227577936221e-01  ,-5.624255925140e+01  
  5.888323691811e-07  ,-4.421417172316e-01  ,-2.749505114748e+01  
  5.981232431855e-07  ,5.548903957328e-01  ,-4.714071983378e+00  
  6.048011985745e-07  ,8.122660761729e-01  ,1.202102528261e+01  
  6.080313977923e-07  ,7.510760731518e-01  ,1.997161339877e+01  
  6.089411136832e-07  ,7.584378651802e-01  ,2.217712934898e+01  
  6.103215200033e-07  ,7.545770104334e-01  ,2.548860361359e+01  
  6.117242780652e-07  ,7.506425583632e-01  ,2.880456506429e+01  
  6.131551620688e-07  ,7.468172853167e-01  ,3.212934437408e+01  
  6.160169300761e-07  ,7.395112735485e-01  ,3.857757525609e+01  
  6.186678466525e-07  ,7.332946563823e-01  ,4.427379404347e+01  
  6.239696798053e-07  ,7.219666934816e-01  ,5.470819407062e+01  
  6.316348371234e-07  ,7.079091261906e-01  ,6.705004275473e+01  
  6.469651517596e-07  ,6.832704426554e-01  ,7.963666713466e+01  
  6.487080288257e-07  ,6.807070476623e-01  ,7.993411208545e+01  
  6.521937829580e-07  ,6.753304765366e-01  ,7.981007805856e+01  
  6.591652912226e-07  ,6.634511328258e-01  ,7.670656052142e+01  
  6.731083077516e-07  ,6.297864728111e-01  ,5.982852477357e+01  
  6.866475028124e-07  ,5.267998795006e-01  ,3.258292556717e+01  
  6.959905308809e-07  ,-4.163845032478e-01  ,1.005026907489e+01  
  7.045512479868e-07  ,-8.155121360857e-01  ,-1.139959917441e+01  
  7.089098376360e-07  ,-7.488370920931e-01  ,-2.210159406069e+01  
  7.101235372152e-07  ,-7.543124498477e-01  ,-2.501645939907e+01  
  7.117736545529e-07  ,-7.498395610304e-01  ,-2.892030388408e+01  
  7.134545055356e-07  ,-7.453808031338e-01  ,-3.281690519347e+01  
  7.164395806517e-07  ,-7.379163513451e-01  ,-3.950472012091e+01  
  7.195013967481e-07  ,-7.308380118124e-01  ,-4.600329216072e+01  
  7.254670766320e-07  ,-7.186305632452e-01  ,-5.739248948418e+01  
  7.361929324593e-07  ,-6.999882577246e-01  ,-7.259129033091e+01  
  7.503475454774e-07  ,-6.781892230773e-01  ,-7.999523153384e+01  
  7.524232772317e-07  ,-6.749442672317e-01  ,-7.976828391784e+01  
  7.565747407403e-07  ,-6.681098117456e-01  ,-7.829951656311e+01  
  7.648776677575e-07  ,-6.519589041022e-01  ,-7.141957658780e+01  
  7.814835217919e-07  ,-5.905807736552e-01  ,-4.395643389131e+01  
  7.839835641112e-07  ,-5.682277287461e-01  ,-3.857648717222e+01  
  7.889836487498e-07  ,-3.991447341528e-01  ,-2.713769570140e+01  
  7.927528974738e-07  ,8.050876572752e-02  ,-1.805700720195e+01  
  7.963008639541e-07  ,4.984550781555e-01  ,-9.276030880535e+00  
  7.994275001016e-07  ,6.072565028732e-01  ,-1.438771607655e+00  
  8.017859813895e-07  ,8.855402845778e-01  ,4.486306027783e+00  
  8.028936964598e-07  ,7.503191239304e-01  ,7.262639348776e+00  
  8.031886928853e-07  ,7.721472364455e-01  ,8.000662284651e+00  
  8.036180791583e-07  ,7.717089575331e-01  ,9.073656923367e+00  
  8.043796216276e-07  ,7.690108680047e-01  ,1.097249309488e+01  
  8.057075013544e-07  ,7.648958552524e-01  ,1.426777431940e+01  
  8.083632608082e-07  ,7.569754775909e-01  ,2.077816747282e+01  
  8.107545246508e-07  ,7.503665877647e-01  ,2.651776013491e+01  
  8.125773091938e-07  ,7.456049858252e-01  ,3.079409316886e+01  
  8.144716193106e-07  ,7.409232973612e-01  ,3.513106469053e+01  
  8.176265676644e-07  ,7.335199978424e-01  ,4.207077820929e+01  
  8.209692706492e-07  ,7.264091196755e-01  ,4.897151676827e+01  
  8.276546766188e-07  ,7.136677173544e-01  ,6.108422755556e+01  
  8.389050533202e-07  ,6.953933551893e-01  ,7.518929475864e+01  
  8.409103770878e-07  ,6.924586041835e-01  ,7.676034853254e+01  
  8.449210246231e-07  ,6.866176976286e-01  ,7.898377390803e+01  
  8.529423196938e-07  ,6.742213349726e-01  ,7.965846894370e+01  
  8.689849098351e-07  ,6.414443700555e-01  ,6.618775592328e+01  
  8.889852483895e-07  ,4.349518096530e-01  ,2.713391371324e+01  
  8.906869609978e-07  ,2.399156924254e-01  ,2.307371077034e+01  
  8.940903862145e-07  ,-2.560957498486e-01  ,1.476730342019e+01  
  8.982224782135e-07  ,-5.723374279148e-01  ,4.465078026145e+00  
  8.987573367681e-07  ,-5.885691741215e-01  ,3.122360083999e+00  
  8.998270538773e-07  ,-6.308997684160e-01  ,4.346588761816e-01  
  9.004927632537e-07  ,-1.033595820836e+00  ,-1.238399669152e+00  
  9.008249660160e-07  ,-8.747666615127e-01  ,-2.073133636724e+00  
  9.009041633595e-07  ,-8.099315774458e-01  ,-2.272104803641e+00  
  9.009869695779e-07  ,-7.724419710264e-01  ,-2.480127653590e+00  
  9.010130116854e-07  ,-7.775206812274e-01  ,-2.545546311142e+00  
  9.010514520247e-07  ,-7.814868423705e-01  ,-2.642106621128e+00  
  9.011144559968e-07  ,-7.818839628890e-01  ,-2.800361214399e+00  
  9.012404639412e-07  ,-7.804251665745e-01  ,-3.116836867733e+00  
  9.014605587486e-07  ,-7.792351432002e-01  ,-3.669496555688e+00  
